time,open,high,low,close,tick_volume,ema_short,ema_long,rsi,atr,ema_diff,ret_1,ret_5,vol_10,volatility_10,close_minus_ema_short,close_minus_ema_long,rsi_momentum,ema_diff_pct,atr_pct,volume_ratio,price_distance_short,price_distance_long,trend_strength,volatility_regime,label
2025-10-09 22:05:00,3428.37,3433.26,3428.28,3433.26,825,3429.4682386320746,3442.0256304992213,51.27634657733688,4.012857142857164,-12.557391867146634,0.0014321758280222419,0.0024526549990364632,857.9,0.0008269450346499948,3.7917613679255737,-8.76563049922106,8.641537977018878,-0.0036575708997124115,0.0011688183076309874,0.9616505420212146,0.944903153274435,-2.1843863828603456,3.1292895361347806,0.6995560585157126,0
2025-10-09 22:10:00,3433.18,3440.2,3432.07,3438.04,791,3430.284596857591,3441.869331263958,56.713535275417904,4.265714285714272,-11.584734406366806,0.001392262747359485,0.002993190928239242,841.0,0.0007600380521887021,7.755403142408795,-3.829331263958011,13.894588241940845,-0.0033695752249440977,0.0012407401559360192,0.9405469678953626,1.8180784325807684,-0.8976998944308829,2.7157783270116513,0.6480879354960486,-1
2025-10-09 22:15:00,3438.13,3439.3,3436.56,3438.28,989,3431.046063823535,3441.7285731751754,56.97315761798224,4.051428571428589,-10.68250935164042,6.98072157392371e-05,0.0032973638597249,844.3,0.0007615740492804077,7.2339361764652494,-3.44857317517517,12.328961355930801,-0.0031069340925231276,0.0011783300288017815,1.1713845789411348,1.7855272649949407,-0.8511993027583246,2.636726567753265,0.6545887166871676,-1
2025-10-09 22:20:00,3438.24,3441.08,3437.39,3439.27,962,3431.829295840341,3441.632158540855,58.089810540407,3.8942857142857457,-9.802862700514197,0.0002879346650068726,0.0035481790779985367,841.3,0.0006882000660604319,7.4407041596591625,-2.3621585408550345,6.81346396307012,-0.0028502742443931987,0.0011323000852755806,1.1434684416973733,1.9106723814238342,-0.6065704250177956,2.51724280644163,0.593697317085763,-1
2025-10-09 22:25:00,3439.24,3442.81,3439.2,3442.61,825,3432.856029569832,3441.670505264743,61.70109002374335,3.7400000000000415,-8.814475694910925,0.0009711363167184128,0.004159435296863023,829.8,0.0007102887529089148,9.75397043016801,0.9394947352570853,4.987554748325444,-0.002560404952902282,0.0010863850392580168,0.9942154736080984,2.6080134840021127,0.2512018008708756,2.3568116831312373,0.6144198606940053,-1
2025-10-09 22:30:00,3442.71,3444.91,3442.25,3443.18,909,3433.8392648488957,3441.729701136714,62.29814898570604,3.5871428571428754,-7.890436287818375,0.00016557205143752363,0.0028893821033069145,837.0,0.0005880564981074398,9.340735151104127,1.4502988632857523,5.324991367723804,-0.0022916130692610826,0.0010418110168921972,1.086021505376344,2.603948469045343,0.4043047408602236,2.1996437281851193,0.511401997366893,-1
2025-10-09 22:35:00,3443.13,3444.46,3441.18,3444.27,840,3434.83266819662,3441.82932069998,63.47090075484466,3.6392857142857338,-6.99665250336011,0.0003165678239303027,0.0018120789752300581,842.7,0.0005801444853108895,9.437331803379948,2.4406793000198377,5.381090214437663,-0.002031389090681076,0.00105662033298369,0.9967960128159487,2.5931824386127293,0.6706478940191863,1.9225345445935431,0.5062406711619438,-1
2025-10-09 22:40:00,3444.29,3444.41,3440.09,3442.36,907,3435.549556939799,3441.8501316529223,59.95175788681186,3.708571428571434,-6.3005747131232965,-0.0005545442140133527,0.0011866398315436566,866.2,0.0006307202279216016,6.8104430602011234,0.5098683470778269,-1.7493321369314856,-0.0018303067410507024,0.001077333988476346,1.047102285846225,1.8364060639987594,0.13748376076828903,1.6989223032304703,0.5529560737539547,-1
2025-10-09 22:45:00,3442.48,3444.18,3440.94,3441.69,920,3436.1343610407703,3441.843851980259,58.721807008617105,3.7957142857142765,-5.70949093948866,-0.00019463391394280993,0.0007036376905564801,883.9,0.0006514700263972718,5.555638959229782,-0.15385198025887803,-3.576341977088937,-0.0016589207451829363,0.0011028635018593413,1.0408417241769432,1.4636609979152642,-0.04053307722288855,1.5041940751381526,0.5714560358370097,-1
2025-10-09 22:50:00,3441.66,3442.69,3437.78,3439.2,990,3436.4263266559346,3441.740171510445,54.26603307995816,3.799999999999987,-5.313844854510535,-0.0007234817778475344,-0.0009905275357942056,895.8,0.0007465875568956192,2.7736733440651733,-2.5401715104453615,-9.2048676748865,-0.0015450816627443984,0.001104908118167012,1.1051574012056262,0.7299140379118902,-0.6684661869593079,1.398380224871198,0.6531940368346045,0
2025-10-09 22:55:00,3439.56,3440.0,3435.66,3437.06,998,3436.4866764982266,3441.556635372781,50.70501819370579,3.8528571428571468,-5.069958874554231,-0.0006222377297046,-0.00177742668114933,913.1,0.0006855708088779671,0.5733235017733023,-4.496635372780929,-9.246739693106072,-0.0014750859381431314,0.001120974653586829,1.0929799583835287,0.14880476501346354,-1.167091123821523,1.3158958888349865,0.6001273065694572,0
2025-10-09 23:00:00,3437.12,3439.81,3437.12,3439.72,590,3436.7946120698243,3441.4846104562016,54.68549839696362,3.8999999999999937,-4.689998386377283,0.0007739172432252861,-0.001321034645948238,893.0,0.000576334777626864,2.925387930175475,-1.7646104562018081,-4.036308611653489,-0.0013634826050891594,0.0011338132173548993,0.6606942889137738,0.7500994692757641,-0.4524642195389259,1.20256368881469,0.5056264018839988,-1
2025-10-09 23:05:00,3439.73,3440.97,3438.6,3439.68,475,3437.0694109203173,3441.4138414187037,54.61408158975478,3.9242857142856855,-4.344430498386373,-1.162885351135845e-05,-0.0007785356557711287,841.6,0.0005765834555711013,2.6105890796825406,-1.7338414187038325,0.3480485097966195,-0.001263033334027111,0.0011408868599072255,0.5644011406844106,0.6652392995186719,-0.441823441242334,1.107062740761006,0.5064938535446849,-1
2025-10-09 23:10:00,3439.69,3440.4,3438.57,3440.25,308,3437.372324166001,3441.3682005787546,55.5058069912546,3.774999999999961,-3.9958764127536597,0.0001657130895897918,-0.0004183991004419463,776.2,0.0005720416615630192,2.877675833999092,-1.1182005787545677,4.800788797548812,-0.001161507568564395,0.0010973039750018054,0.3968049471785622,0.7622982341719529,-0.29621207384227266,1.0585103080142255,0.503864686839456,-1
2025-10-09 23:15:00,3440.27,3440.55,3436.26,3437.39,364,3437.3740075787628,3441.2121927129215,50.17854633813909,3.725714285714243,-3.8381851341587208,-0.0008313349320543395,-0.000526285182600561,730.1,0.0005240276797813268,0.015992421237115195,-3.8221927129216056,-4.506952058824524,-0.0011165986792766374,0.0010838788399670223,0.49856184084372,0.004292444350452748,-1.0258952833762096,1.0301877277266624,0.4636687881913058,0
2025-10-09 23:20:00,3437.4,3439.2,3436.58,3438.83,448,3437.512673523642,3441.1187733908464,52.64305498414562,3.332142857142831,-3.6060998672041933,0.00041892249642905277,0.0005149750077100279,684.0,0.0005467000872181634,1.3173264763577208,-2.2887733908464725,-1.9710266056091612,-0.0010486415051643126,0.000968975743826485,0.6549707602339181,0.3953391354556964,-0.6868773305862994,1.0822164660419957,0.48602375229005557,0
2025-10-09 23:25:00,3438.86,3438.86,3437.76,3438.22,357,3437.580037949962,3441.0050960029703,51.48129754576002,3.2149999999999506,-3.4250580530083425,-0.00017738591323213093,-0.0004360820066749982,635.7,0.0005240900378141583,0.639962050037866,-2.7850960029704765,-4.02450944549458,-0.0009961718717849185,0.0009350768711716966,0.5615856536101934,0.19905506999622888,-0.8662818049675022,1.065336874963731,0.4681116515751414,0
2025-10-09 23:30:00,3438.25,3438.94,3436.39,3438.17,319,3437.6362248118703,3440.89391576756,51.38120459053117,3.1335714285713885,-3.257690955689668,-1.4542408571793786e-05,-0.0004389943250534545,576.9,0.0005082966054334297,0.5337751881297663,-2.7239157675599017,1.2026582523920766,-0.0009475072366083318,0.000911406774118612,0.5529554515513954,0.17034083961287494,-0.8692687655764557,1.0396096051893307,0.4566034034033645,0
2025-10-09 23:35:00,3438.25,3438.82,3437.46,3438.27,368,3437.696584353597,3440.791017110009,51.583953268959156,2.9728571428571025,-3.0944327564120613,2.908524011324687e-05,-0.000575539568345329,521.7,0.0005096498807900681,0.5734156464031912,-2.52101711000887,-1.0591017151864648,-0.000899997020714505,0.0008646374900333896,0.7053862373011308,0.1928836869208262,-0.8480115218674834,1.0408952087883097,0.46047046901400784,0
2025-10-09 23:40:00,3438.25,3438.33,3435.84,3437.33,350,3437.661671558016,3440.6552909488323,49.494543146123796,2.96071428571424,-2.993619390816093,-0.0002733933053541415,-1.7455104017849443e-05,457.7,0.0004664442626464066,-0.33167155801629633,-3.3252909488323894,-1.9867543996362258,-0.0008709141661743543,0.0008613412985410886,0.7646930303692375,-0.11202416917317781,-1.1231380768070969,1.011113907633919,0.42761172996974806,0
2025-10-09 23:45:00,3437.35,3438.91,3437.11,3438.42,317,3437.7338933143956,3440.5676324802507,51.926192342669765,2.854999999999921,-2.8337391658551496,0.0003171065914533422,-0.00011922659741825381,389.6,0.0004327256606152234,0.6861066856044999,-2.1476324802506497,0.5449877521385957,-0.0008241399148024818,0.0008303232298555502,0.8136550308008214,0.24031757814519053,-0.7522355447463079,0.9925531228914984,0.404197990832309,0
2025-10-09 23:50:00,3438.49,3438.61,3435.12,3438.09,297,3437.7678082368343,3440.4704704222017,51.12367066711004,2.795714285714244,-2.702662185367444,-9.597431378360888e-05,-3.7810262286774865e-05,360.3,0.0003478235223284923,0.3221917631658471,-2.380470422201597,-0.46028260184911574,-0.000786094077050759,0.0008131591336219366,0.8243130724396336,0.11524488207260926,-0.851471280296956,0.9667161623695653,0.33167763540104206,0
2025-10-09 23:55:00,3438.03,3438.47,3437.19,3438.24,432,3437.812778880945,3440.38300099388,51.490663539990635,2.6557142857142417,-2.570222112934971,4.362887533471138e-05,2.03596680792284e-05,356.0,0.00034889124218570025,0.42722111905459315,-2.143000993880378,1.996120393866839,-0.0007475400533223309,0.0007724051508080418,1.2134831460674158,0.1608686300904896,-0.8069395888737436,0.9678082189642332,0.339752498848329,1
2025-10-10 01:00:00,3436.38,3442.59,3435.81,3439.61,458,3437.9839427970455,3440.3526872294146,54.826872172363046,2.7892857142856946,-2.3687444323691125,0.0003984596770441051,0.0003897308821005918,371.0,0.000371316549580457,1.6260572029545983,-0.7426872294145141,2.9006798296932814,-0.0006886665733525348,0.0008109308073548148,1.2345013477088949,0.5829654504830868,-0.26626430760059594,0.8492297580836827,0.3696973250328361,0
2025-10-10 01:05:00,3439.62,3439.62,3435.73,3437.27,346,3437.915948244946,3440.231797534144,48.66988610051677,2.757142857142818,-2.315849289198013,-0.0006803096862726399,-1.7455408703792585e-05,369.2,0.0003359740927610278,-0.6459482449458847,-2.961797534143898,-2.4537845665932707,-0.0006737466911816683,0.0008021315919735191,0.9371614301191766,-0.2342817468715677,-1.0742270849226725,0.8399453380511047,0.34150424809480917,0
2025-10-10 01:10:00,3437.25,3437.3,3423.34,3431.85,679,3437.338238888284,3439.9030995916282,38.01980915069974,3.5578571428571064,-2.5648607033440385,-0.001576832777174908,-0.0019107613380564548,392.3,0.0005690906063692924,-5.488238888284286,-8.053099591628325,-13.470854389290892,-0.000747369699533499,0.0010367169727281515,1.7308182513382615,-1.5425686495880504,-2.26346906811479,0.7209004185267397,0.588957731738065,0
2025-10-10 01:15:00,3431.84,3436.4,3431.75,3436.35,421,3437.244120898924,3439.7637623527407,48.16213252784014,3.7207142857142634,-2.519641453816803,0.0013112461208968362,-0.0005060949538843174,398.7,0.0007442749500229911,-0.8941208989240295,-3.4137623527408323,-6.6647396445229035,-0.0007332319041473666,0.0010827518400961089,1.0559317782794082,-0.24030893808670545,-0.9175018801760787,0.6771929420893732,0.781055950706539,0
2025-10-10 01:20:00,3436.28,3442.17,3435.87,3442.07,400,3437.7037284323596,3439.85420304479,57.648885396699235,4.0399999999999965,-2.150474612430571,0.001664556869934719,0.0011139420168460035,406.8,0.000922313675405498,4.366271567640524,2.215796955209953,8.978999296182465,-0.000624762021815527,0.0011737123300804447,0.983284169124877,1.0807602890199326,0.5484645928737513,0.5322956961461814,0.9822386097907114,-1
2025-10-10 01:25:00,3442.11,3442.49,3434.15,3435.51,515,3437.4948019149924,3439.683842141073,47.02084126351109,4.329285714285691,-2.1890402260805786,-0.0019058299221108577,-0.001191995604152729,421.5,0.0011231471792898496,-1.9848019149922038,-4.173842141072782,9.001032112811345,-0.0006371805717580733,0.0012601580884019229,1.2218268090154212,-0.4584594424994391,-0.9640948684213706,0.5056354259219314,1.2208697744963457,0
2025-10-10 01:30:00,3435.49,3437.07,3434.56,3435.7,422,3437.323868399279,3439.5276130375014,47.323749951395534,4.321428571428571,-2.2037446382223607,5.5304743691531044e-05,-0.00045675783397880476,428.7,0.0011216586772899622,-1.6238683992792176,-3.827613037501578,-0.8383825764446087,-0.0006414252228722999,0.0012578014877400738,0.9843713552600887,-0.3757711998332074,-0.8857286367772248,0.5099574369440174,1.243097728846351,0
2025-10-10 01:35:00,3435.65,3438.47,3435.22,3436.78,447,3437.2720714088714,3439.419863506619,49.105046521160524,4.475000000000007,-2.147792097747697,0.00031434642139904767,0.0014365429724494394,441.7,0.0011215594950375522,-0.4920714088711975,-2.6398635066188945,-8.543838875538711,-0.0006249431437996313,0.0013020909106780203,1.0119990944079693,-0.10996009136786519,-0.5899136327639979,0.47995354139613267,1.2657593927123116,-1
2025-10-10 01:40:00,3436.9,3437.69,3436.26,3437.53,323,3437.296636036598,3439.3457512122422,50.36041639449319,4.394999999999982,-2.049115175644147,0.00021822752692934877,0.00034338760603547236,444.3,0.0011244368671301714,0.2333639634020983,-1.8157512122420485,3.339575130982105,-0.000596101030578394,0.0012785342964279532,0.7269862705379249,0.053097602594334305,-0.41314020756360775,0.466237810157942,1.2931066801871653,-1
2025-10-10 01:45:00,3437.49,3438.92,3436.55,3438.91,307,3437.4502897473985,3439.3286629294093,52.6735636980064,4.467142857142822,-1.8783731820108187,0.00040145104188171743,-0.0009180522185778806,431.8,0.0011322019002434833,1.459710252601326,-0.4186629294094928,5.349813746610863,-0.0005462117886222142,0.0012989996414976904,0.7109773043075498,0.32676596636422645,-0.09372051505808994,0.42048648142231637,1.3271833836965505,-1
2025-10-10 01:50:00,3439.15,3439.22,3436.23,3436.86,255,3437.394071676218,3439.231852618452,49.0192855937064,4.502857142857108,-1.837780942234076,-0.0005961191191393711,0.0003929547578087611,411.5,0.0011389325392601657,-0.5340716762179909,-2.371852618452067,-0.08576092745412467,-0.0005347267395919752,0.0013101660070113732,0.6196840826245443,-0.11860728850018926,-0.5267439190724809,0.4081366305722916,1.3536519106712268,-1
2025-10-10 01:55:00,3436.91,3437.33,3436.5,3437.33,180,3437.3879696118165,3439.157270162827,49.87783908830093,4.433571428571407,-1.769300551010474,0.00013675273359980977,0.00047443024711135706,394.9,0.0011201869724089073,-0.05796961181658844,-1.8272701628270624,-0.4825773061922618,-0.00051473107063054,0.0012898300217236657,0.4558115978728792,-0.013075150079462574,-0.41214406765875616,0.39906891757929364,1.3512190565252677,-1
2025-10-10 02:00:00,3437.36,3440.72,3437.36,3438.55,472,3437.4986391725956,3439.133455646638,52.13134808532541,4.4264285714285245,-1.634816474042509,0.0003549266436448928,0.0005150169635530499,374.2,0.0009747276208018062,1.051360827404551,-0.5834556466379581,-0.5422156126809838,-0.0004754377496452019,0.0012872951015481886,1.2613575628006415,0.23751898634280894,-0.13181182915816525,0.3693308155009742,1.1984720615533049,-1
2025-10-10 02:05:00,3438.54,3440.27,3438.16,3438.52,383,3437.5959116323484,3439.1093985624566,52.06935292350104,4.485714285714266,-1.513486930108229,-8.724607756249725e-06,0.00028799748656727076,370.4,0.0008927731622612826,0.9240883676516205,-0.5893985624566085,3.0500673297946435,-0.0004401565005026084,0.0013045479699737871,1.0340172786177106,0.20600696094144497,-0.1313945839871426,0.33740154492858754,1.1223731874430327,-1
2025-10-10 02:10:00,3438.62,3439.8,3438.17,3438.97,299,3437.726777191172,3439.103931952164,52.972761607472265,4.117857142857117,-1.3771547609921981,0.00013087025813418585,1.744738885278707e-05,360.3,0.0006975591122788436,1.2432228088277952,-0.1339319521644029,3.094922519171334,-0.0004004555901889805,0.0011974100218545428,0.8298640022203719,0.3019101357083997,-0.0325246718178951,0.3344348075262948,0.8921385884344822,-1
2025-10-10 02:15:00,3438.99,3439.94,3438.45,3439.68,314,3437.9127984110605,3439.126522856001,54.43211463082779,3.9464285714285716,-1.2137244449404534,0.00020645716595368846,0.0008205164015990807,340.2,0.0002834826942802769,1.7672015889393151,0.5534771439988617,2.300766545502377,-0.00035285969768712597,0.0011473243358186144,0.9229864785420341,0.44779768769503003,0.14024760209925907,0.30755008559577096,0.3704197875123742,-1
2025-10-10 02:20:00,3439.84,3443.91,3439.36,3443.82,443,3438.4753890385787,3439.3105807832167,61.863623325868836,3.2742857142856923,-0.8351917446379957,0.001203600334914956,0.001888093374799782,342.3,0.0004420041639193796,5.344610961421495,4.509419216783499,9.794270402367793,-0.00024251898898258205,0.0009507714440027911,1.294186386210926,1.6322982866470643,1.3772222738867672,0.2550760127602971,0.584484264024195,-1
2025-10-10 02:25:00,3443.81,3446.94,3443.28,3444.55,547,3439.053923415857,3439.5160482034826,63.00918689860388,3.2035714285713897,-0.46212478762572573,0.0002119739126900111,0.00174492155123529,352.3,0.00044117731670308754,5.4960765841433386,5.033951796517613,10.036425291131614,-0.00013416114953353144,0.0009300406231790479,1.5526539880783423,1.7156091901450987,1.571356190663265,0.14425299948183365,0.5917914480602612,-1
2025-10-10 02:30:00,3444.48,3444.74,3441.51,3443.59,515,3439.4859307095844,3439.675811019032,60.4380609843552,2.984285714285631,-0.18988030944774437,-0.00027870113657813,0.0014744715749799298,371.5,0.00046923670727736877,4.104069290415737,3.9141889809679924,6.005946353527406,-5.5140219784511036e-05,0.0008666205077508155,1.386271870794078,1.3752266650507878,1.3115999457528345,0.06362671929795345,0.6404653390043182,-1
2025-10-10 02:35:00,3443.58,3447.99,3443.25,3447.93,660,3440.290127784862,3439.9995047045604,66.99501565402315,2.7271428571427805,0.2906230803014296,0.0012603126388448516,0.002605431277388215,406.8,0.0005804559465050725,7.639872215137984,7.930495295439414,5.131392328154313,8.428914748890772e-05,0.000790950760932728,1.6224188790560472,2.801419879830665,2.9079867505540835,0.10656687072341876,0.8038948559143692,-1
2025-10-10 02:40:00,3447.97,3448.99,3446.95,3448.39,524,3441.0615441863038,3440.328543735754,67.60781409801567,2.693571428571334,0.7330004505497527,0.00013341338136219072,0.0025322122988185036,433.7,0.0005010111419469788,7.3284558136961095,8.061456264245862,4.598627199411787,0.00021256309482098971,0.0007811098595493358,1.2082084390131427,2.7207208006297834,2.992850376543252,0.27212957591346854,0.7063950385729476,-1
2025-10-10 02:45:00,3448.38,3448.43,3445.77,3446.73,673,3441.6013971209413,3440.5795812363126,63.05780845313392,2.651428571428466,1.0218158846287224,-0.0004813840661873625,0.0008449918985311555,483.0,0.0005625527224298421,5.12860287905869,6.150418763687412,2.6197474687787263,0.00029645950934036676,0.0007692591445887743,1.3933747412008282,1.9342791030933328,2.3196622492356465,0.38538314614231367,0.8046773234606016,-1
2025-10-10 02:50:00,3446.74,3450.46,3446.62,3448.38,646,3442.246978347518,3440.885480011359,65.54029623757435,2.8235714285713454,1.361498336159002,0.00047871460775872343,0.0011119014094729263,500.4,0.0005659010829039229,6.133021652482057,7.494519988641059,-1.4547194164487962,0.00039482259384377653,0.000818810986193907,1.2909672262190248,2.1720795126423305,2.654269664583302,0.4821901519409712,0.8220208252466101,-1
2025-10-10 02:55:00,3448.4,3449.95,3448.09,3449.74,518,3442.960599457278,3441.232716089345,67.48008109924689,2.7871428571427583,1.7278833679329182,0.0003943880894796692,0.0017859268960589425,513.9,0.0005568873094735831,6.77940054272176,8.507283910654678,-0.12773299876877786,0.0005008735058099794,0.0008079283821803262,1.0079782058766298,2.4323835878551514,3.052331490240126,0.6199479023849747,0.8188623944605349,-1
2025-10-10 03:00:00,3449.45,3450.23,3447.45,3447.61,775,3443.403399508966,3441.482805654469,61.628798110045125,2.7721428571427884,1.9205938544969285,-0.0006174378358947408,-9.280930877353377e-05,561.5,0.0006313179345861344,4.206600491034351,6.127194345531279,-1.4290103430887982,0.0005570797899115412,0.000804076695781364,1.3802315227070348,1.5174544414965827,2.210273662392168,0.6928192208955853,0.9376631355411131,-1
2025-10-10 03:05:00,3447.58,3450.76,3446.82,3449.91,730,3444.023075746207,3441.8132838640977,65.1435272345559,2.9942857142856547,2.20979188210913,0.000667128822575469,0.0004407854100030306,603.1,0.0006443683482513544,5.88692425379304,8.09671613590217,-0.39676900301844853,0.000640536095755869,0.0008679315443839564,1.2104128668545846,1.9660529473545851,2.7040559614177635,0.7380030140631783,0.962849249291448,-1
2025-10-10 03:10:00,3449.94,3452.33,3449.51,3450.93,698,3444.680878056092,3442.170802143937,66.60446553525242,2.9535714285713572,2.5100759121546616,0.00029565988677959787,0.0012185462742946296,628.6,0.000561040889957658,6.249121943907994,8.759197856062656,-0.8756155639944723,0.0007273621638673232,0.000855876945800511,1.1104040725421571,2.1157849386871592,2.9656292620285405,0.8498443233413812,0.8451245297806987,-1
2025-10-10 03:15:00,3450.92,3452.68,3449.47,3451.81,698,3445.3598420507496,3442.5488099029985,67.85620174333445,3.0321428571427793,2.8110321477511206,0.00025500372363396195,0.0009946699609670873,643.7,0.0005612533029876962,6.450157949250297,9.261190097001418,6.2274036332893274,0.0008143646804867941,0.0008784211347504003,1.0843560664906011,2.1272605721909654,3.054338312320923,0.9270777401299576,0.8522664655856318,-1
2025-10-10 03:20:00,3451.89,3453.17,3450.92,3451.69,645,3445.9627142363925,3442.9072879460186,67.48474071431419,3.076428571428486,3.0554262903738163,-3.476436999716448e-05,0.0005652599906080802,656.7,0.0005426100926962745,5.727285763607597,8.782712053981413,2.341213479758281,0.0008851971904701222,0.0008912818275767771,0.9821836455002283,1.86166706966586,2.854840231152617,0.9931731614867568,0.8294336502266135,-1
2025-10-10 03:25:00,3451.6,3452.39,3450.88,3451.82,560,3446.520550975784,3443.2568060657827,67.69108520212116,3.0778571428570234,3.263744910001151,3.76627101508209e-05,0.0012211358013232143,646.7,0.0004066493420939044,5.299449024216301,8.563193934217452,1.0866196668687422,0.0009455142243805154,0.0008916621211004697,0.8659347456316684,1.721798244117686,2.782193434185402,1.060395190067716,0.6284229455680799,-1
2025-10-10 03:30:00,3451.85,3452.6,3449.34,3451.41,635,3446.986212787614,3443.5765391612426,66.26284608473802,2.985714285714169,3.4096736263713865,-0.00011877792005388077,0.0004347939511466503,657.8,0.000413002014971431,4.423787212385832,7.833460838757219,-1.5933556585964368,0.0009879074425731473,0.0008650708799343367,0.9653390088172698,1.4816512194594276,2.623647170875726,1.1419959514162985,0.6437153791795105,-1
2025-10-10 03:35:00,3451.42,3452.43,3449.64,3451.81,596,3447.4456210935555,3443.899419978449,66.99451793259914,2.9235714285713192,3.546201115106669,0.00011589466334060994,0.00025500372363396195,650.1,0.00036155472603472365,4.364378906444472,7.910580021551141,-0.4902227817150475,0.0010273453970834632,0.000846967657133886,0.9167820335333026,1.4928244488205447,2.705793313015395,1.2129688641948504,0.5697217298813207,-1
2025-10-10 03:40:00,3451.8,3452.45,3450.8,3452.34,507,3447.9117524179787,3444.230423116549,67.98525521999017,2.8107142857141816,3.6813293014297415,0.00015354263415434666,0.00015354263415434666,636.2,0.00034256495686844034,4.428247582021413,8.109576883451155,0.294170017869007,0.001066328722382425,0.0008141475885092955,0.7969192077962904,1.575488339219875,2.885237010630759,1.3097486714108841,0.5440073195909222,-1
